ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Body_Alias,Attribute_Byline_Description,Kuenstler,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Rep,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_21268,L'Organon,Compagnie de l'Organon,Compagnie du théâtre,"Audemars, Simone ; Firla, Hélène ; Grbic, Georges",Lausanne,,Lausanne,VD,CH,x,,x,,a,1990-,,,,,1 C,(1991)-
AC_21269,La Comédie Musicale Improvisée,CMI,,"Richardet, Yvan u.a.",Lausanne,,Lausanne,VD,CH,www.lacomediemusicaleimprovisee.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_21270,La Mezza Luna,La Mezza-Luna; Mezza Luna,,"Kipfer, Heidi",Lausanne,,Lausanne: Théatre 2.21 <bereinigen>,VD,CH,www.mezza-luna.ch,,x,,a,2003-,,,,,1 R <Sammelcouvert>,(2011)-(2011)
AC_21271,La Moulinette,,,?,Lausanne,,Lausanne: La Moulinette,VD,CH,x,,x,,na,?,,,,,1 C,(1995-(1998)
AC_21272,La Paradoxe Compagnie,Cie Paradoxe,,"Pfeiffer, Nathalie ; Guignard, Caroline ; Gorlier, Christophe",Lausanne,,Les Planchettes: La Paradoxe Compagnie,VD,CH,www.cieparadoxe.ch,,x,,a,2007-,,,,,2 R <Sammelcouvert>,(2014)-
AC_21273,Le Caméléon,La Compagnie du Caméléon; Théâtre Le Caméléon,compagnie,?,Lausanne,,Lausanne: Le Caméléon,VD,CH,www.lecameleon.ch,,x,,a,1994-,,,,,1 C,(1996)-
AC_21274,Le Cinquième Quartier,,,"Waldmann, Christian u.a.",Lausanne,,Lausanne: Le Cinquième Quartier,VD,CH,x,,x,,a,2012-,,,,,1 R <Sammelcouvert>,(2016)-
AC_21275,Le Crachoir,,Cabaret littéraire dans les locaux de l'Arsenic,"Mainini, Vlaeria ; Leresche, Christian ; Carli, Domenico",Lausanne,,Lausanne: Le Crachoir,VD,CH,x,,x,,na,1993-,,,,,1 C,1993-(1996)
AC_21276,Le Projet Maurice Thornay,,,"Secretan, Adina ; Ineichen, Florence",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,x,x
AC_21277,Les Célébrants,,Compagnie de Théâtre,"Dorier, Cédric ; Hirsig, Christine Laure ; Lavalou, Denis ; Moretti, Adrien ; Ottiger, Anne u.a.","Lausanne, Genève?",,Lausanne: Les Célébrants,x,CH,www.lescelebrants.ch,,x,,a,2005-,,,,,1 C,(2014)-
AC_21278,Les Douaniers,,cabaret,"Bugnon, Jean-Pierre ; Bugnon, Sylvain",Lausanne,,"Bugnon, Jean-Pierre",VD,CH,www.lesfreresbugnon.com,,x,,a,?,,,,,,
AC_21279,Les Ouahs ,,,"Urban, Matthias ; Kucholl, Vincent ; Troilo, Antonio ; Bacchini, Mirko",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,(2002)-(2002)
AC_21280,Les Sélenites,,,"Koltès, Bernard-Marie",Lausanne,,Lausanne,VD,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_21281,Les Voyages extraordinaires,,,"Denisart, Christian ; Maire, Gilbert",Lausanne,,Lausanne: Les Voyages extraordinaires,VD,CH,www.lesvoyagesextraordinaires.ch,,x,,a,2002-,,,,,1 C,"(2005), 2006, 2008, 2012-"
AC_21282,Loa Opsis,,compagnie,"Burnier, Yvex",Lausanne,,Lausanne: Grange de Dorigny,VD,CH,x,,x,,a,(noch existent?),,,,,1 C,"(1994), 1997-"
AC_21283,La Main dans le Chapeau,,,"Dayer, Pascal",Lausanne,,Lausanne: La Main dans le Chapeau,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(1985)-(1985)
AC_21284,Ligue d'improvisation Suisse,LIS,,"Bétant, Gérard u.a.",Lausanne,,Lausanne: Théâtre Tel Quel,VD,CH,x,,x,,na,1983-?,,,,,x,x
AC_21285,Lyceum Club,Compagnie du Lyceum,,"Staub, Sylvia u.a.",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,"1956, 1957, 1958"
AC_21286,Marchepied,Collectif du Marchepied,Compagnie et Formation en Danse Contemporaine,"Rochet, Corinne ; Pettit, Nicolas",Lausanne,,Lausanne,VD,CH,www.marchepied.ch,,x,,a,2001-,,,,,1 C,2002-
AC_21287,Martin’s Tap Dance Company,,,"Martin, Fabrice",Lausanne ?,,Lausanne,VD,CH,www.martinstapdance.ch,,x,,a,1994-,,,,,1 C,"(2002), 2006, 2015"
AC_21288,Naphtaline,,,"Roy, Colette ; Santoro, Sandro ; Moncéro, Jean-Martin",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2009)-(2009)
AC_21289,NoName Company,NoNameCompany; NNC,,"Cavelius, Audrey ; Gonet, Christophe",Rennens ?,,Lausanne,VD,CH,x,,x,,a,?,,,,,2 R <Sammelcouvert>,(2015)-(2015)
AC_21290,Narration & Cie. ,,,"Roman, Jacques",Lausanne,,Lausanne,VD,CH,x,,x,,na,1996-2000?,,,,,1 C,(1999)-?
AC_21291,Numéro23Prod.,Numéro 23 Pro; Massimo Furlan / Numero23Prod.,,"Furlan, Massimo",Lausanne,,"Furlan, Massimo",VD,CH,www.massimofurlan.com,,x,,a,?,,,,,,
AC_21292,Opéra Off,,association,"Grivat, Florenzce",Lausanne,,Lausanne,VD,CH,x,,x,,a,1995- (noch existent?),,,,,1 C,(1996)-
AC_21293,Opus Luna Cie,,,"Giacobino, Camille",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,2 R <Sammelcouvert>,(2014)-
AC_21294,Orchestre de Chambre de Lausanne,OCL,,?,Lausanne,,Lausanne (siehe auch Lausanne: Métropole),VD,CH,www.ocl.ch,,x,,a,1942-,,,,,1 C,"(1992), 1998, 2001, 2003-"
AC_21295,Oxo-Doxo,,,"Vernez, Jérôe ; Barraud, John",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1997)-(1998)
AC_21296,Pacifique Nord,Théâtre Pacific Nord,,"Zaneth ; Crin, Claude",Lausanne,,Lausanne,VD,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(1985)-(1985)
AC_21297,Perfusion Imminente,,compagnie,"Favre, Catherine ; Saegesser, Yasmine",Lausanne,,Lausanne,VD,CH,www.perfusion-imminente.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21298,Piccola Opera,,,x,Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1971)-?
AC_21299,Roz & Coz,,,"Richard, Joëlle ; Kilar, Alain ; Burri, Joël ; Richard, Murielle",Lausanne,,Lausanne,VD,CH,www.rozandcoz.com,,x,,a,2005-,,,,,1 C,"(2007), 2015"
AC_21300,SOLAM,,,"Solam ; Galland, Julien ; Amaudruz, Bernard",Lausanne,,Lausanne,VD,CH,www.solam-blog.com,,x,,a,?,,,,,x,x
AC_21301,Studio Théâtre 33,,,"Issenmann, Jean-Clauce",Rennens,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 C,(2000)-(2001)
AC_21302,Sundora & Dgendu,,,Sundora et Dgendu,Lausanne,,Lausanne,VD,CH,www.sundoradgendu.com,,x,,a,2013-,,,,,x,x
AC_21303,Singing Bikini's,Swinging Bikins,,"Ottiger, Anne ; Hamel, Rachel ; Feser, Alexandre ; Monney, Christophe ; Leuenberger, Guy-François",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_21304,T-âtre Ibonillo,,,"Bonillo, Isabelle",Lausanne ?,,Lausanne,VD,CH,www.t-atre-ibonillo.blogspot.com,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21305,T'Act,,,"Steiger, André ; Deville, Roland ; Bengloan, Bernard ; Théraulaz, Yvette ; Gleizer, Michèle ; Morsa, Danièle ; Jendly, Roger ; Lapp, Patrick ; Michel, Jacques",Lausanne,,Lausanne,VD,CH,x,,x,,na,1974-?,,,,,x,x
AC_21306,TaMiErO,,,"Gennai, Tamaé ; Deveaud, Pierre",Lausanne,,Lausanne,VD,CH,www.tamiero.com,,x,,a,2005-,,,,,x,x
AC_21307,The National Institute,,,"Jaquet, Christophe",Lausanne,,Lausanne: The National Institute,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21308,Théâtre 45,,,"Jay, Roland",Lausanne,,Lausanne,VD,CH,x,,x,,na,1945-1947,,,,,1 C,(1946)-?
AC_21309,Théâtre à suivre ,,,?,Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,Théâtrof,,,1 R <Sammelcouvert>,(1989)-
AC_21310,Théâtre Actif,,,"Knecht, Evelyne u.a.",Lausanne,,Lausanne: Théâtre Actif,VD,CH,www.theatreactif.ch,,x,,a,2006-,,,,,1 C,"2011, (2015)-"
AC_21311,Théâtre Adélie,Théâtre Adélie II,,"Voïta, Michel",Lausanne ?,,Lausanne: Théâtre Adélie <früher auch unter: Vevey>,VD,CH,x,,x,,a,?,,,,,1 C,"(2014)- (Lausanne) und (1984), 1985, 1997 (Vevey)"
AC_21312,Théâtre Alternative,,,?,Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,x,x
AC_21313,Théâtre Cie. Gianni Schneider,Compagnie Gianni Schneider,,"Schneider, Gianni",Lausanne,,"Lausanne: Compagnie Gianni Schneider <siehe auch: Schneider, Gianni>",VD,CH,www.giannischneider.ch,,x,,a,?,,,,,1 C,(1997)-(1999)
AC_21314,Théâtre Claque,,,"Monod, Antoinette ; Boulin, Nathalie ; Dyson, Geoffrey",Lausanne,,Lausanne: Théâtre Claque,VD,CH,www.pulloff.ch/claque/claque.html,,x,,a,1989-,,,,,1 C,(2015)-
AC_21315,Théâtre d'Orient-Ville ,,groupe?,?,Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,x,x
AC_21316,Théâtre de l’éphémère,,,"Ingold, Françoise ; Pidoux, Jean-Yves ; Ittig, Rodolphe ; Vuille-Mondada, Elena",Lausanne,,Lausanne: Théâtre de l’éphémère,VD,CH,x,,x,r,na,1982-2003,,,,,1 C,(1983)-2003
AC_21317,Théâtre de l'Etram,,,"Charlet, Martine",Lausanne,,Lausanne: Théâtre de l'Etram,VD,CH,x,,x,,a,1984-?,,,,,1 C,"(1982), 1994-(2002)"
AC_21318,Théâtre de la Mémoire,,,"Grobéty, Michel u.a.",Lausanane,,Lausanne,VD,CH,x,,x,,a,(noch existent?),,,,,1 C,"(1988), 1990, 1994, 2001, 2003"
AC_21319,Théâtre du Bivouac ,,,"Leguay, Jean-Pierre ; Favre-Bulle, Dominique",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(2002)-(2002)
AC_21320,Théâtre du Château,,groupe ; spectacle en plein air,"Pasquier, Paul",Lausanne,,Lausanne,VD,CH,x,,x,,na,1940-?,,,,,1 C,(1940)-(1950)
AC_21321,Théâtre du Drame et de la Comédie,TDC,,"Butty Bucciarelli, Adrienne ; Bucciarelli, Mario Konstantin",Lausanne,,Lausanne,VD,CH,http://rhapsode.ch und www.theatredramecomedie.net,,x,,a,1992-,,,,,1 R <Sammelcouvert>,(2005)-(2005)
AC_21322,Théâtre du Levant,,,"Jany, Jaquwline ; Fiaux, André",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,"(1978), (1983)"
AC_21323,Théâtre du Solitaire,,,"Knecht, Evelyne u.a.",Lausanne ?,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 C,(2016)-
AC_21324,Théâtre du Triangle,,,"Bart, Eric",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1988)-(1990)
AC_21325,Théâtre en flammes,,,"Maillefer, Denis",Lausanne,,Lausanne,VD,CH,www.theatre-en-flammes.ch,,x,,a,1987-,,,,,1 C,(1991)-
AC_21326,Théâtre Enjeu,,,"Bonillo, Isabelle ; Knecht, Evelyne ; Jenny, Jean ; Borgeat, Jean-Luc ; Bridel, Nicolas ; Gay, Ryta ; Bonillo, Jean-Marc ; Fernandez-Cavada, Xavier ; Ghislain, Brigitte ; Kunz, Catherine",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1992)-(1995)
AC_21327,Théâtre L.,,,"Haas, Denise Carla",Lausanne,,Lausanne,VD,CH,x,,x,,na,1998-,,,,,1 C,(1999)-
AC_21328,Théâtre Méridien,,,"Mérine, Arlette",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 C,(1992)-(2001)
AC_21329,Théâtre musical,,,"Kipfer, Heidi ; Perrin, Daniel ; Perny, Marie ; Deladoey, Armand ; Barbier, Henri ; Michaud, Christian ; Maitre, Jacques ; Broillet, Jean-Michel ; Théraulaz, Yvette ; Besson, Arthur ; Delbart, Anne-Marie ; Yerly, Anne-Marie ; Reymond, Véronique ; Chuat, Stéphanie ; Maddeford, Lee",Lausanne,,Lausanne,VD,CH,x,,x,,na,1989-?,,,,,1 C,"(1992), 1996, 1999"
AC_21330,Théâtr'Onze,Théâtre Onze; Collectif Théâtre Onze,,"Knapp, Alain ; Gardel, Jacques ; Morlet, Jacqueline ; Eggel, Michel",Lausanne,,Lausanne: Collectif Théâtre Onze,VD,CH,x,,x,,na,1967-1987,,,,,1 C,(1973)-(1998)
AC_21331,Théâtre pour enfants de Lausanne,TPEL,,"Vallon, Claude ; Desarzens, Catherine",Lausanne,,Lausanne,VD,CH,x,,x,,na,1975-2007,,,,,1 C,(1979)-2007
AC_21332,Théâtre sans nom,,,"Grin, Claude ; Reymond, Rachel ; Coubia, Patrick ; Meyer, Arielle ; Lienhard, Chantal ; Margraitner, Christiane ; Denizart, Jean-Louis ; Magni, Florence ; Maurer, Sandra ; Bruno, Jean ; Moulin, Michel ; Bouvier, Robert ; Perrin, Jean-Claude ; Ulrich, Françoise ; Wibel, Jean-Claude",Lausanne,,Lausanne,VD,CH,x,,x,,na,1982-?,,,,,1 C,1982-(1990)
AC_21333,Théâtre Soleil Levant,Compagnie du Soleil Levant; Théâtre du Soleil Levant,,"Mihara, Eiji ; d'At, Catherine ; Schlegel, Jean ; Rossier, Valentin ; Kanzaki, Hideichi ; Minder, Danielle ; Touraille, Guy ; Saintmartin, Jef ; Daunas, Jean-Marie ; Berthet, François",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1990)-(1995)
AC_21334,Théâtre Tel Quel,,,"Bétant, Gérard ; Bodmer, Ilona",Lausanne,,Lausanne,VD,CH,x,,x,,na,1977-1997?,,,,,1 C,1977-(1996)
AC_21335,Théâtroff,,,"Gaemperlé, Claudia u.a.",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,Théâtre à suivre,,,,1 C,(1990)-(1992)
AC_21336,Tréteaux Romands,,,?,Lausanne,,Lausanne,VD,CH,x,,x,,na,?,Artistes associés de Lausanne,,,,1 C,(1985)-(1987)
AC_21337,TT3,Théâtre Tome 3; Cie TT3,,"Lepori, Pierre ; Blaser, Emilie ; Dubey, Pierre-Antoine ; Borgeat, Jean-Luc ",Lausanne,,Lausanne,VD,CH,www.tt3.ch,,x,,a,?,,,,,1 C,(2016)-
AC_21338,Utopia,,Ecole et Troupe de danse,?,Lausanne,,Lausanne,VD,CH,www.utopia-ecole-et-troupe-de-danse.ch,,x,,a,1992-,,,,,1 R <Sammelcouvert>,(2008)-(2008)
AC_21339,Velma,,,"Garcia, Christian ; Jaquet, Christophe ; Vecchione, Stephane",Lausanne,,Lausanne,VD,CH,www.velma.ch,,x,,a,1999-,,,,,1 C,(2000)-
AC_21340,Voxset,,A-Capella,?,Renens ?,,Lausanne,VD,CH,www.voxset.com,,x,,a,2006-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21341,Xannda théâtre,Xannda Théâtre Double Racine,,"Dakkus, Sima u.a.",Lausanne,,Vevey,VD,CH,www.xannda.ch,,x,,a,1989-? (noch existent),,,,,1 C,(1990)-(1999)
AC_21342,Zooscope Production,,,"Rupp, Adrien ; Hernan, Kathy ; Sima, Roxana ; Rod, Géraldine ; Rupp, Lionel u.a.",Lausanne,,Lausanne,VD,CH,https://zooscope.ch,,x,,a,2008-,,,,,1 C,"(2010), 2013, 2014, 2015"
AC_21343,Yuri500,,,"Gudmundsson, Kristofer ; Regenass, Yves ; Stock, Stephan ; Stotz, Simon",Lausen (BL),,Lausen (BL),BL,CH,https://yuri500.wordpress.com,,x,,a,?,,,,,2 R <Sammelcouvert>,(2015)-
AC_21344,Calvero,,,"Stösser, Markus",Le Fuet,,Le Fuet,BE,CH,www.calvero.de,,x,,a,?,,,,,,
AC_21345,Cuche & Barbezat,,,"Cuche, Benjamin ; Barbezat, Jean-Luc",Le Locle,,Le Locle <eigene Ablage> (auch unter Personalia),NE,CH,www.cuche-barbezat.ch,,KTV,,a,?,"Zéro Positif, Théâtre Zéro",,,,1 C,"(1985), 1990-"
AC_21346,EVA Production ,,,"Iseli, Floriane ; Jacint, Margerit",Le Locle,,Le Locle,NE,CH,x,,x,,na,?,,,,,x,x
AC_21347,Théâtre Onirique,,,"Donzé, Aurélien",Le Locle,,Le Locle,NE,CH,www.oniriquetheatre.com,,x,,a,2007-,,,,,x,x
AC_21348,Zéro Positiv,Théâtre Zéro,,"Cuche, Benjamin ; Barbezat, Jean-Luc",Le Locle,,Le Locle: Cuche & Barbezat,NE,CH,x,,x,,na,?,,Cuche & Barbezat,,,x,x
AC_21349,Compagnie Sous-sol,Co. Sous-sol,,"Wirth, Susi ; Gabus, Olivier",Le Locle ?,,Le Locle,NE,CH,x,,x,,na,?,,,,,10 R <Sammelcouvert>,(2001)-(2007)
AC_21350,Teatro Il Fienile,,,?,Le Prese,,Le Prese,GR,CH,x,,x,,a,?,,,,,,
AC_21351,Compagnie du Clédar,Le Clédar; Compagnie de Théâtre,inkl. Théâtre d’été Vallée de Joux,"Demierre, Gérard",Le Sentier,,Le Sentier,VD,CH,www.cledar.ch,,x,,a,1986-,,,,,1 C,(1987)-
AC_21352,Blaue Melusine,,,"Roca, Susi",Lenzburg,,Lenzburg,AG,CH,https://blauemelusine.wordpress.com,,x,,a,1996-,,,,,x,x
AC_21353,Die Fledermäuse,,Das Aargauer Operettenensemble,"Matti, Hanna",Seengen,,Lenzburg,AG,CH,www.diefledermaeuse.ch,,x,,a,1995-,,,,,1 C,(2003)-
AC_21354,Theaterschöneswetter,,Theaterunternehmen,"Wetter, Mark ; Schwarz, Barbara",Lenzburg,,"Lenzburg <siehe auch: Wetter, Mark und Lenzburg: Lenzburger Theatertage>",AG,CH,www.theaterschoeneswetter.ch,,assitej    KTV,,a,1988-,,,,,1 C,(1999)-
AC_21355,Compagnie du Gaz ,,,"Boillat, Françoise",Les Brenets,,Les Brenets,NE,CH,x,,x,,a,?,,,,,1 C,"(2010), 2014"
AC_21356,Compagnie Zenzero,,,?,Leukerbad,,Leukerbad,VS,CH,x,,x,,a,?,,,,,,
AC_21357,Les Boites Vulgaires,,,"Lopardo, Rosetta ; Vasella, Flavia ; Volk, Christina",Lichtensteig,,Wattwil: Chössi-Theater,SG,CH,x,,x,,a,?,,,,,x,x
AC_21358,LiGa,Das Liechtensteiner Gabarett,,"Ospelt, Mathias ; Ospelt, Ingo ; Schädler, Marco",Vaduz ?,,Liechtenstein <so Ablage STS),,FL,x,,KTV,,na,1994-2006,,,,,1 C,(2002)-(2004)
AC_21359,Compagnie Nicole & Martin,Compagnie Nicole et Martin,,"Gubler-Schranz, Nicole ; Gubler, Martin",Liestal <früher: Lausen>,,"Gubler-Schranz, Nicole & Martin",BL,CH,www.nicole-et-martin.ch,,assitej,,a,?,,,,,,
AC_21360,Demi-sec,,Duo,"Vogel, Susanne ; Kunz, Baptiste",Liestal,,Liestal,BL,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2006)-
AC_21361,Sensibellas,,Clown-Theater ; Clown-Frauen,"Aufdereggen, Andrea ; Brunner, Rosmarie ; Salathé, Esther",Liestal,,Liestal,BL,CH,www.sensibellas.ch,,x,,a,?,,,,,x,x
AC_21362,Theater im Kleinen Kreis,TIKK,,"Maurer, Marina",Liestal,,Liestal,BL,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_21363,Zwischen den Welten Theater,,,"Volk, Christian ; Kaiser, Friedrich",Liestal,,Liestal,BL,CH,x,,x,,a,(noch existent?),,,,,1 C,(2010)-(2015)
AC_21364,Baccalà Clown,,,"Pessi, Camilla ; Fassari, Simone ; Fassari, Valerio",Locarno,,Losone,TI,CH,www.baccala-compagnia.com,,KTV,,a,2004-,,,,,2 R <Sammelcouvert>,"(2011), 2016"
AC_21365,C.N.T.,Compagnia Nuovo Teatro; Compagnia Nuovoteatro,,"Schiavo, Patrizia",Locarno,,Locarno,TI,CH,www.compagnianuovoteatro.altervista.org,,TASI,,a,1994-,,,,,1 C,(1995)-
AC_21366,CambusaTeatro & Compagnia,,,"Conte, Elisa ; Villucci, Massimo Leonardo ; Grignoli, Valentina ; Modena, Leonardo ; Palamara, Andrea",Locarno,,Locarno,TI,CH,www.cambusateatro.com,,TASI         KTV,,a,?,Cambusa Teatro & Compagnia,,,,1 C,(2009)-
AC_21367,Mops_DanceSyndrome,,dance ; Behinderten-Tanz-Projekt,"Franscella, Ela",Muralto,,Locarno,TI,CH,www.mopsdancesyndrome.com,,TASI         KTV,,a,?,,,,,1 C,
AC_21368,PerpetuoMobileTeatro,,,"Cupellari, Marco ; Kleindienst, Brita ; Miranda, Dario ; George, Kenneth ; Sepp, Linda ; Bocchini, Sara ; Roucher, Céline",Locarno,,Locarno,TI,CH,www.perpetuomobileteatro.eu,,KTV,,a,2010-,,,,,x,x
AC_21369,Piccolo Teatro di Locarno,PTL,Associazione Scintille,"Troise, Claudio ; Troise, Katya",Locarno,,Locarno,TI,CH,www.scintille.ch/ptl.html,,TASI,,a,1984-,,,,,1 C,"(1993), 1994, 1998, 2002-"
AC_21370,Storie di Scintille,Scintille - Teatro e spazio creativo,,"Troise, Katya",Locarno,,Locarno,TI,CH,www.scintille.ch,,x,,a,2005-,,,,,1 C,(2001)-
AC_21371,Teatro locarnese Talia,,,?,Locarno,,Locarno,TI,CH,x,,x,,na,?,,,,,x,x
AC_21372,Teatro Paravento,,compagnia,"Cienfuegos, Miguel Angel ; Ferroni Luisa",Locarno,,Locarno,TI,CH,www.teatro-paravento.ch,,x,,a,1982-,,,,,3 C,(1983)-
AC_21373,Teatrodanza Tiziana Arnaboldi,Compagnia Giovani Tiziana Arnaboldi; Compagnia Tiziana Arnaboldi,,"Arnaboldi, Tiziana",Locarno,,"Ascona: Teatrodanza Fannia, auch unter: Arnaboldi, Tiziana",TI,CH,www.teatrodanza.ch,,TASI         KTV,,a,?,"Compagnia Teatrodanza Fannia, Compagnia Teatro-Danza Tiziana Arnaboldi",,,,1 C,(1989)-
AC_21374,Théâtrage,,,"Stolz, Anna ; Jensen, Klaus",Locarno,,Locarno,TI,CH,x,,x,,na,1984-?,,,,,1 R <Sammelcouvert>,(1985)-
AC_21375,Two's Company,,,"McKee, Kathleen ; Rickenbach, Oliver",Locarno,,"auch unter Rickenbach, Oliver",TI,CH,x,,x,,a,?,,,,,2 R <Sammelcouvert>,(2002)-
AC_21376,Compagnia Cyranorêve,,,"Romerio, Simone",Losone,,Losone: Compagnia Cyranorêve,TI,CH,www.cyranoreve.romerio.ch,,TASI         KTV,,a,2006-,,,,,3 R <Sammelcouvert>,"(2008), 2011"
AC_21377,Compagnia Teatro Caléa,,,"Lanini, Alexandra ; Pura, Jesaia ; Koller, Camila",Losone,,Losone,TI,CH,x,,x,,a,?,,,,,3 R <Sammelcouvert>,(2013)-
AC_21378,Pas de deux,Compagnie Pas-de-deux,Zirkus-Theater,"Del Torre, Aline ; Del Torre Martin",Losone,,Losone,TI,CH,www.pas-de-deux.ch,,KTV,,a,?,,,,,8 R <Sammelcouvert>,(2011)-
AC_21379,Avventure in Elicottero Prodotti,AiEP,teatro danza,"Mazzella, Marcello ; Prati, Claudio ; Somaini, Carlo ; Vidach, Ariella",Lugano,,Lugano,TI,CH,www.aiep.org,,TASI         KTV,,a,1988-,,,,,1 C,"(1995), 1997, 1999-"
AC_21380,Compagnia femme théâtrale,,,"Coldesina, Marherita",Lugano (Pambio Noranco),,Lugano: Compagnia femme théâtrale,TI,CH,x,,TASI,,a,2007-,,,,,1 C,(2012)-
AC_21381,Compagnia Finzi Pasca,,,"Finzi Pasca, Daniele ; Vergamini, Antonio ; Gargiulo, Hugo ; Hamelin, Julie ; Bonzanigo, Maria",Lugano,,"Finzi Pasca, Daniele",TI,CH,www.finzipasca.com,,assitej  TASI       KTV,,a,?,,,,,,
AC_21382,Compagnia Luganoteatro ,,,"Togni, Silli ; Fusco, Ketty ; Ballerio, Antonio ; Arringa, Gianmario",Lugano,,Lugano,TI,CH,x,,x,,na,1994-2001,,Labyrinthos,,,x,x
AC_21383,Compagnia Teatro La Cittadella,,,"Quadri, Giancarlo ; Canetta, Alberto ; Ruffini, Alberto ; Faloppa, Luigi ; Soleri, Flavia ; Welti, Mariangela ; Gonella, Raniero",Lugano,,Lugano,TI,CH,x,,x,,na,1961-1966,,,,,x,x
AC_21384,Compagnia Teatro Pan,,,"Banti, Umberto ; Gysin, Viviana ; Morandi, Cinzia",Lugano,,Lugano: Compagnia Teatro Pan,TI,CH,www.teatro-pan.ch,,TASI,,a,,,,,,s. Teatro Pan,s. Teatro Pan
AC_21385,e.s. teatro,,,"Santoro, Emanuele",Lugano,,Lugano,TI,CH,www.ilcortile.ch,,x,,a,2003-,,,,,1 C,(2008)-
AC_21386,Eciccio,,compagnia,"Cecchinato, Antonello",Lugano,,Lugano,TI,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(2001)-(2001)
AC_21387,Egidia Bruno,,,"Bruno, Egidia",Lugano,,"Bruno, Egidia?",TI,CH,www.egidiabruno.it,,x,,a,?,,,,,,
AC_21388,Girondini,I Girondini,,"Testoni, Fausto et. u.a.",Lugano (<rüher: Mendrisio>,,Lugano,TI,CH,www.girondini.ch,,x,,a,2009-,,,,,x,x
AC_21389,Gruppo Teatro Danza di Lugano,,,?,Lugano,,Lugano,TI,CH,x,,x,,na,,,,,,x,x
AC_21390,Hamelin Teatro,,,"Zamboni, Cristina ; Di Terlizzi, Elisabetta ; Novicov, Andrea ; Mucchiut, Roberto",Lugano,,Lugano,TI,CH,www.hamelinteatro.com,,x,,a,2013-,,,,,1 C,(2015)-
AC_21391,Labyrinthos,Labyrintos,compagnia,"Ballerio, Antonio ; Togni, Silli ; Fusco, Ketti",Montagnola,,Lugano: Labyrinthos,TI,CH,x,,TASI         KTV,,a,2002-,Compagnia Luganoteatro,,,,1 C,(2002-
AC_21392,Compagnia LuganoTeatro,C.L.T.,,"Togni, Silli ; Fusco, Ketty ; Ballerio, Antonio ; Arringa, Gianmario",Lugano,,Lugano: Compagnia LuganoTeatro,TI,CH,x,,x,,na,1994-2001,,Compagnia Labyrinthos,,,1 C,(1995)-(2002)
AC_21393,Markus Zohner Arts Company,,,"Zohner, Markus",Lugano,,Lugano,TI,CH,www.zohner.com,,assitej     KTV,,a,1987-,Partner & Partner,,,,1 S,1987-
AC_21394,Masnàda Associazione,Masnada Associazione,,?,Lugano,,Lugano,TI,CH,www.masnada.org,,TASI,,a,?,,,,,1 R <Sammelcouvert>,(2013)-(2013)
